1-5	0.10059640646232824	1-5	2823	7288
1-6	0.12199909406613317	1-6	3953	11686
1-7	0.4066133172278424	1-7	33889	216870
1-8	0.4115582062509437	1-8	36123	230731
1-9	0.40929337158387435	1-9	38174	243480
1-10	0.41102974482862753	1-10	40327	256929
1-11	0.411633700739846	1-11	42583	271012
1-12	0.40974633851728826	1-12	44941	285912
1-13	0.407255020383512	1-13	47402	301635
1-14	0.4034048014494942	1-14	49965	318018
1-15	0.41605012834063115	1-15	52631	335096
1-16	0.4119356786954552	1-16	55399	353568
1-17	0.40646232825003775	1-17	58270	372608
1-18	0.40646232825003775	1-18	61141	391422
1-19	0.4095198550505813	1-19	63998	410170
1-20	0.41035029442850673	1-20	66942	429639
1-21	0.4093311188283255	1-21	69886	449161
1-22	0.40676430620564696	1-22	72932	469096
1-23	0.40695304242790276	1-23	90682	580366
1-24	0.4114827117620414	1-24	93960	601741
1-25	0.41174694247319943	1-25	97339	623824
1-26	0.4041597463385173	1-26	100718	645982
1-27	0.4093311188283255	1-27	104097	668210
1-28	0.4118601842065529	1-28	107476	690836
1-29	0.40850067945040014	1-29	110855	713140
1-30	0.4102747999396044	1-30	114234	735646
1-31	0.41004831647289747	1-31	117613	757762
1-32	0.4080099652725351	1-32	120992	779779
1-33	0.40770798731692587	1-33	124473	803121
1-34	0.41152045900649253	1-34	127954	825978
1-35	0.40782122905027934	1-35	131435	848894
2-3	0.4108032613619206	2-3	7540	31278
2-4	0.4164276007851427	2-4	9978	44197
2-5	0.41269062358447833	2-5	17312	92941
2-6	0.4118601842065529	2-6	30065	190636
2-7	0.4068020534500981	2-7	31785	201109
2-8	0.4091046353616186	2-8	33600	212199
2-9	0.41016155820625094	2-9	35511	223799
2-10	0.41201117318435754	2-10	37517	236343
2-11	0.4101993054507021	2-11	39619	249826
2-12	0.4118601842065529	2-12	41721	263365
2-13	0.4178619960742866	2-13	43918	277428
2-14	0.41114298656198095	2-14	46115	291657
2-15	0.40646232825003775	2-15	48312	305741
2-16	0.4017816699380945	2-16	50509	320164
2-17	0.4114827117620414	2-17	52802	335051
2-18	0.40887815189491167	2-18	55095	349902
2-19	0.4077834818058282	2-19	57388	364790
2-20	0.4044994715385777	2-20	59681	379689
2-21	0.41102974482862753	2-21	62069	395304
2-22	0.41238864562886907	2-22	64457	411044
2-23	0.40940661331722783	2-23	66845	426407
2-24	0.4101238109617998	2-24	69329	442746
2-25	0.41201117318435754	2-25	71813	459191
2-26	0.40880265740600935	2-26	74297	475641
2-27	0.4031405707383361	2-27	76781	491918
2-28	0.40359353767174994	2-28	79360	509130
