1-2	25345	157232
1-3	27068	167070
1-4	28509	175817
1-5	30038	185030
1-6	31662	195061
1-7	33382	205792
1-8	35197	217241
1-9	37108	229458
1-10	39114	242232
1-11	41216	255623
1-12	43413	269801
1-13	45706	284694
1-14	48094	300180
1-15	58844	387016
1-16	61545	405021
1-17	64355	423982
1-18	67260	443584
1-19	70274	464222
1-20	73384	485717
1-21	76589	508690
1-22	79903	532315
1-23	83326	556848
1-24	86845	582460
1-25	90364	607963
1-26	93978	634084
1-27	97688	661100
1-28	101507	688974
1-29	105421	717614
1-30	109431	747528
1-31	120483	843925
2-4	30775	193289
2-5	32528	204088
2-6	34152	214257
2-7	35872	225205
2-8	37687	236543
2-9	39598	248568
2-10	41604	261238
2-11	43706	274795
2-12	45903	289062
2-13	48196	303956
2-14	50584	319589
2-15	53068	336117
2-16	55647	353430
2-17	58322	371488
2-18	60997	389343
2-19	63767	408167
2-20	66633	427639
2-21	69594	448229
2-22	72651	469169
2-23	75803	491158
2-24	79051	513725
2-25	82394	537689
2-26	85833	562384
2-27	89367	587815
2-28	92997	613866
2-29	96722	640935
2-30	100447	667881
3-4	3466	9939
3-5	9539	41699
3-6	16888	90271
3-7	29198	184715
3-8	34240	221889
3-9	36301	234801
3-10	38465	248474
3-11	40732	262873
3-12	43102	278079
3-13	45563	294206
3-14	48114	310827
3-15	50767	328341
3-16	53522	346537
3-17	56379	365129
3-18	59323	384475
3-19	62369	404440
3-20	65516	425371
3-21	68765	446688
3-22	72115	468845
3-23	75567	491837
3-24	79019	514671
3-25	82572	538769
3-26	86227	563329
3-27	89983	589009
3-28	93841	615545
3-29	97800	642851
3-30	101759	670288
3-31	105718	697727
3-32	109779	725662
3-33	113941	754512
3-34	118103	783360
3-35	122367	812666
3-36	126732	843070
3-37	131199	874397
3-38	135767	906586
4-3	3315	10153
4-4	4721	16783
4-5	6450	25133
4-6	30890	196906
4-7	32871	209635
4-8	34696	221010
4-9	36607	233011
4-10	38613	245696
4-11	40715	259008
4-12	42912	273017
4-13	45205	287702
4-14	47593	303357
4-15	50077	319906
4-16	52656	337108
4-17	55331	354901
4-18	58101	373575
4-19	60967	392868
4-20	63928	413005
4-21	66985	433619
4-22	70042	454368
4-23	73194	475795
4-24	76442	497869
4-25	79785	520638
4-26	83224	543967
4-27	86758	568023
4-28	90388	593274
4-29	94113	619127
4-30	97934	645757
4-31	101850	673218
4-32	105862	701427
4-33	109969	730293
4-34	114076	759154
4-35	118279	788789
5-4	8105	34339
5-5	10430	47226
5-6	12994	62879
5-7	16232	83050
5-8	19427	105130
5-9	20818	113003
5-10	22278	121099
5-11	23808	129699
5-12	25407	138636
5-13	27076	147978
5-14	28814	157977
5-15	34420	197937
5-16	40303	240661
5-17	51063	328914
5-18	53833	346982
5-19	56699	366149
5-20	59660	385774
5-21	62717	406193
5-22	65869	427460
5-23	69117	449282
5-24	72460	471989
5-25	75899	495862
5-26	79433	520136
5-27	83063	545355
5-28	86693	570296
5-29	90418	595705
5-30	94239	622329
5-31	98155	649570
5-32	102167	677594
5-33	106274	706167
5-34	110477	735834
5-35	114680	765408
5-36	118978	795618
5-37	123372	827331
6-2	4058	13717
6-3	5669	21205
6-4	7775	32749
6-5	14284	74518
6-6	26703	166294
6-7	31366	199777
6-8	33200	211326
6-9	35121	223439
6-10	37138	236273
6-11	39240	249956
6-12	41437	264493
6-13	43730	279675
6-14	46118	295733
6-15	48602	312485
6-16	51181	329818
6-17	53856	348256
6-18	56626	367010
6-19	59492	386602
6-20	62453	406866
6-21	65510	427960
6-22	68662	449787
6-23	71910	472320
6-24	75253	495764
6-25	78692	519651
6-26	82226	544393
6-27	85856	569633
6-28	89581	595879
6-29	93402	622730
6-30	97318	650112
6-31	101330	678195
6-32	105437	707455
6-33	109640	737143
6-34	113938	767932
6-35	118332	799668
6-36	122821	832265
6-37	127406	866501
7-2	2137	4823
7-3	33279	204767
7-4	35065	215476
7-5	36714	225483
7-6	38457	236018
7-7	40303	247294
7-8	42251	259102
7-9	44292	271561
7-10	46424	284946
7-11	48658	298972
7-12	50993	313560
7-13	53430	329210
7-14	55968	345556
7-15	58608	362695
7-16	61248	379975
7-17	63888	397215
7-18	66629	415092
7-19	69472	433624
7-20	72416	453132
7-21	75462	473276
7-22	78609	494145
7-23	81858	515700
7-24	85208	537911
7-25	88660	561405
7-26	92213	585556
7-27	95868	610745
7-28	99624	636468
7-29	103482	663709
7-30	107340	690787
8-4	10004	42873
8-5	14496	70836
8-6	29423	179295
8-7	55082	389569
8-8	70271	523386
8-9	73813	549437
8-10	77048	572502
8-11	80426	596465
8-12	83946	621669
8-13	87619	648121
8-14	91432	675612
8-15	95398	704166
8-16	99364	732892
8-17	103482	762967
8-18	107753	794150
8-19	112176	826379
8-20	116752	860158
8-21	121328	893775
8-22	126056	928586
8-23	130937	964667
8-24	135970	1001975
8-25	141156	1041041
8-26	146494	1081774
8-27	151832	1122134
8-28	157323	1163477
8-29	162966	1206698
8-30	168762	1251203
8-31	174710	1296809
8-32	180811	1343267
8-33	187064	1391276
8-34	193470	1440251
8-35	200028	1490507
8-36	206586	1540952
9-5	3616	10521
9-6	6315	24143
9-7	10344	47129
9-8	18500	102921
9-9	32977	215101
9-10	38820	258850
9-11	41087	273418
9-12	43434	288795
9-13	45883	304609
9-14	48434	321290
9-15	51074	338283
9-16	53714	355331
9-17	56455	373445
9-18	59298	392162
9-19	62242	411739
9-20	65186	431114
9-21	68130	450397
9-22	71176	470644
9-23	74323	491422
9-24	77572	513111
9-25	80821	534741
9-26	84171	557301
9-27	101778	657619
9-28	105592	682416
9-29	109522	708015
9-30	113568	734401
9-31	117730	761574
9-32	121892	788541
9-33	126054	815357
9-34	130332	843220
9-35	134712	871846
9-36	139092	900663
9-37	143588	930218
9-38	148200	960641
9-39	152812	991168
10-4	9568	40534
10-5	16806	87085
10-6	28740	177743
10-7	33346	211095
10-8	35304	222944
10-9	37365	235586
10-10	39529	249116
10-11	41796	263393
10-12	44166	278415
10-13	46639	294192
10-14	49202	310741
10-15	51868	327966
10-16	54623	346189
10-17	57480	365043
10-18	60424	384684
10-19	63470	404837
10-20	66617	426447
10-21	69764	448314
10-22	73013	470966
10-23	76363	494059
10-24	79815	518214
10-25	83368	543351
10-26	86921	568098
10-27	90576	593856
10-28	94332	620813
10-29	98190	648201
10-30	102048	675604
10-31	106007	703897
10-32	110068	732763
10-33	114230	763071
10-34	118494	793999
10-35	122859	825996
10-36	127224	857614
10-37	131589	889471
11-3	13352	64273
11-4	27529	168586
11-5	59897	434267
11-6	66822	486490
11-7	69623	505837
11-8	72550	526397
11-9	75621	547653
11-10	78835	570125
11-11	82202	594129
11-12	85722	619436
11-13	89383	646228
11-14	93196	674055
11-15	97162	702918
11-16	101280	732945
11-17	105398	763050
11-18	109669	794499
11-19	114092	827180
11-20	118668	861025
11-21	123396	896189
11-22	128277	932610
11-23	133310	970566
11-24	138496	1010049
11-25	143834	1050418
11-26	149172	1090687
11-27	154663	1131912
11-28	160306	1174548
11-29	166102	1218791
11-30	172050	1263982
11-31	178151	1310522
11-32	184404	1358804
11-33	190810	1408577
11-34	197216	1458029
12-5	36986	236440
12-6	38976	248612
12-7	40822	260239
12-8	42770	272535
12-9	44821	285585
12-10	46964	299104
12-11	49209	313250
12-12	51544	328338
12-13	53981	344101
12-14	56519	360311
12-15	59159	377355
12-16	61900	395102
12-17	64743	414000
12-18	67687	433827
12-19	70733	454364
12-20	73880	475665
12-21	77129	497756
12-22	80479	520519
12-23	83931	544018
12-24	87484	568512
12-25	91139	593812
12-26	94895	620040
12-27	98753	647938
12-28	102712	676953
12-29	106773	706384
12-30	110935	736387
12-31	115199	767738
12-32	119463	798720
13-4	37968	246014
13-5	39833	257667
13-6	41568	268704
13-7	43405	280415
13-8	45344	292757
13-9	47385	306047
13-10	49528	320274
13-11	51773	334958
13-12	54108	350656
13-13	56545	366889
13-14	59083	383835
13-15	61723	401628
13-16	64464	420228
13-17	67307	439532
13-18	70251	459779
13-19	73195	479982
13-20	76139	500082
13-21	79083	519842
13-22	82129	540905
13-23	85276	563088
13-24	88525	585505
13-25	91774	608035
13-26	95124	631451
13-27	98576	655626
13-28	102129	680859
14-3	2211	5471
14-4	29810	189051
14-5	31771	202003
14-6	33395	212152
14-7	35115	222893
14-8	36930	234347
14-9	38841	246488
14-10	40847	259221
14-11	42949	272781
14-12	45146	287060
14-13	47439	302026
14-14	49827	317554
14-15	52311	333621
14-16	54890	350555
14-17	57565	367998
14-18	60335	386262
14-19	63201	405311
14-20	66162	425102
14-21	69219	445516
14-22	72371	466597
