1-1	500	500
1-2	1001	1566
1-3	25588	116382
1-4	27425	124709
1-5	28998	131909
1-6	30564	139025
1-7	32244	146710
1-8	34051	155068
1-9	35979	163925
1-10	38036	173478
1-11	40000	182422
1-12	42089	192139
1-13	44294	202437
1-14	46624	213306
1-15	49079	224796
1-16	51659	237080
1-17	54364	250129
1-18	57179	263959
1-19	59982	277956
1-20	62922	292520
1-21	65958	307724
1-22	69119	323838
1-23	72280	339582
1-24	75441	355359
1-25	78602	371294
1-26	81763	386942
1-27	85033	403520
1-28	88427	420802
1-29	91931	438394
1-30	95405	456105
1-31	98879	473556
1-32	102460	491702
1-33	106041	509841
1-34	109607	528216
1-35	113295	547477
1-36	117106	567735
1-37	121056	588737
1-38	125129	610591
1-39	129325	633291
1-40	133626	656166
1-41	138030	679855
1-42	142521	704242
1-43	147114	729314
1-44	151807	754972
1-45	156500	780985
1-46	161173	806987
1-47	165966	833651
1-48	170780	860176
1-49	175531	886658
1-50	180401	914492
1-51	185271	942139
1-52	190119	969462
1-53	195086	997363
1-54	200031	1025474
1-55	204998	1053676
1-56	209943	1081763
1-57	214990	1111041
1-58	220132	1140857
1-59	225392	1171647
1-60	230730	1203886
1-61	236092	1236313
1-62	241430	1268878
1-63	246744	1300977
1-64	251962	1332653
1-65	257180	1364207
1-66	262422	1395853
1-67	267592	1426412
1-68	272875	1458542
1-69	278134	1490397
1-70	283393	1522090
1-71	288627	1553898
1-72	293999	1586419
1-73	299321	1618519
1-74	304729	1651572
1-75	310112	1683962
2-1	500	500
2-2	1001	1564
2-3	1531	3108
2-4	2276	5579
2-5	6612	22358
2-6	13095	51849
2-7	25863	120692
2-8	27514	128080
2-9	29267	135928
2-10	31129	144262
2-11	33092	153125
2-12	35064	162129
2-13	37145	171507
2-14	39336	181533
2-15	41636	192022
2-16	44046	203119
2-17	46577	214821
2-18	49206	226916
2-19	51932	239557
2-20	54767	252671
2-21	57711	266228
2-22	60764	280679
2-23	63817	294886
2-24	66979	309575
2-25	70250	325014
2-26	73630	341175
2-27	77119	357753
2-28	80717	374922
2-29	84315	392171
2-30	88022	409752
2-31	91838	428022
2-32	95763	446984
2-33	99797	466711
2-34	103940	487657
2-35	108083	508756
2-36	112226	529741
2-37	116369	550409
2-38	120512	571317
2-39	124655	592107
2-40	128798	613032
2-41	132941	633721
2-42	137084	654506
2-43	141336	676179
2-44	145588	697917
2-45	149840	719428
2-46	154201	741332
2-47	158650	764167
2-48	163208	787450
2-49	167766	810703
2-50	172432	834700
2-51	177207	859324
2-52	182090	884561
2-53	186973	910184
2-54	191856	935668
2-55	196717	960824
2-56	201555	985749
2-57	206416	1010634
