1-4	5660	16612
1-5	290231	1431776
1-6	354657	1759457
1-7	487480	2440262
1-8	4178584	20404758
1-9	4242997	20712177
1-10	4311015	21037838
1-11	4383070	21381942
1-12	4459159	21748301
1-13	4539190	22130708
1-14	4623286	22532800
1-15	4711072	22955021
1-16	4802791	23394265
1-17	4898128	23851956
1-18	4997039	24326760
1-19	5099494	24818128
1-20	5205865	25335014
1-21	5343464	26012086
1-22	5461959	26594946
1-23	5623503	27351159
1-24	5754768	27993492
1-25	5889770	28650474
1-26	6028708	29331529
1-27	6215486	30256799
1-28	6394042	31141504
1-29	6555901	31936205
1-30	6721839	32745156
1-31	6892452	33583375
1-32	7067486	34442761
1-33	7246699	35318527
1-34	7468748	36428435
1-35	7663175	37379260
1-36	7941690	38762542
1-37	8208390	40097240
1-38	8431129	41200083
1-39	8653648	42294160
1-40	8931607	43692393
1-41	9170860	44876090
1-42	9409981	46060341
1-43	9648856	47239478
1-44	9887774	48417740
1-45	10192320	49886319
1-46	10449025	51260620
1-47	10705198	52633822
2-5	10862	37359
2-6	44518	185615
2-7	130373	597938
2-8	290543	1415512
2-9	499476	2471529
2-10	748477	3758193
2-11	920924	4697467
2-12	963090	4928895
2-13	992951	5079922
2-14	1021239	5208724
2-15	1037316	5288859
2-16	1067376	5428468
2-17	1196392	6075745
2-18	1237717	6276988
2-19	1266625	6420531
2-20	1289635	6537954
2-21	1313160	6657324
2-22	1362140	6915845
2-23	1389825	7057516
2-24	1418120	7201008
2-25	1447399	7349497
2-26	1477444	7501985
2-27	1508303	7658943
2-28	1589977	8085107
2-29	1687336	8609604
2-30	1774924	9086964
2-31	1820231	9319943
2-32	1867006	9560575
2-33	1915499	9812747
2-34	2020346	10325852
2-35	2123278	10811623
2-36	2222942	11325252
2-37	2296370	11694773
2-38	2371373	12072879
2-39	2451700	12592873
2-40	2721815	14031265
2-41	2821223	14660875
2-42	2920652	15288144
2-43	3019837	15915929
2-44	3118849	16541448
2-45	3217674	17166505
2-46	3316305	17789417
2-47	3414958	18413528
2-48	3513547	19038030
2-49	3612068	19661222
2-50	3707917	20215507
2-51	3827589	20936620
2-52	3926660	21562357
2-53	4029368	22204157
2-54	4132054	22846363
2-55	4312581	23883810
2-56	4562456	25265831
2-57	4675484	25956102
2-58	4788466	26645796
2-59	4901426	27335011
2-60	5014320	28023686
2-61	5127215	28714557
2-62	5240045	29404431
2-63	5380384	30137405
2-64	5533022	31051218
2-65	5654749	31788637
2-66	5776476	32526420
2-67	5940820	33403619
2-68	6071948	34084796
2-69	6206374	34792426
2-70	6368873	35619641
2-71	6512832	36383349
2-72	6661719	37266272
2-73	6809627	38142186
2-74	6990432	39148336
2-75	7179582	40205853
2-76	7333830	41105883
2-77	7489026	42013165
2-78	7644198	42919393
2-79	7799348	43826342
2-80	7946467	44687562
2-81	8093514	45548943
2-82	8240633	46410535
2-83	8428193	47498747
2-84	8626168	48519364
2-85	8787859	49455797
2-86	8949526	50392808
2-87	9111217	51330324
2-88	9272908	52268095
2-89	9434599	53205808
2-90	9596240	54142850
2-91	9757907	55081140
2-92	9919573	56017641
2-93	10081191	56955939
2-94	10242809	57893454
2-95	10404450	58829634
2-96	10655768	60310784
2-97	11117381	62928681
2-98	11343302	64129288
2-99	11530711	65220184
2-100	11716629	66302027
2-101	11902622	67385717
2-102	12092827	68496986
2-103	12284307	69614504
2-104	12474487	70725426
2-105	12664642	71834585
2-106	12854797	72945722
2-107	13102917	74202244
3-3	13845	46533
3-4	43771	179366
3-5	108890	481013
3-6	1166518	5674605
3-7	1182083	5752316
3-8	1214136	5913436
3-9	1243614	6062227
3-10	1262503	6157121
3-11	1282698	6258679
3-12	1304378	6368274
3-13	1747675	8608051
3-14	1785665	8801269
3-15	1825463	9003400
3-16	1867032	9214651
3-17	1910436	9435729
3-18	1955329	9664242
3-19	2001999	9901494
3-20	2050494	10149116
3-21	2100789	10406342
3-22	2188671	10832132
3-23	2259788	11201750
3-24	2359832	11663201
3-25	2468013	12178674
3-26	2538270	12536037
3-27	2636021	13035292
3-28	2755578	13642920
3-29	2842926	14199313
3-30	2961637	14917218
3-31	3049343	15361274
3-32	3138919	15816237
3-33	3230981	16286737
3-34	3328247	16895943
3-35	3422614	17378540
3-36	3553994	18064316
3-37	3659520	18610022
3-38	3767535	19167657
3-39	3945289	20093872
3-40	4069327	20734439
3-41	4220358	21518911
3-42	4351531	22195381
3-43	4487526	23011693
3-44	4623521	23829251
3-45	4822459	24958784
3-46	5020874	26105204
3-47	5170374	26988949
3-48	5319825	27873503
3-49	5472786	28774514
3-50	5625772	29676234
3-51	5778732	30576029
3-52	5952243	31580618
3-53	6148283	32703554
3-54	6306153	33629709
3-55	6464047	34555060
3-56	6621891	35480510
3-57	6779736	36404807
3-58	6937629	37331166
3-59	7095400	38256132
3-60	7253171	39182268
3-61	7410942	40106791
3-62	7568664	41031523
3-63	7726311	41958225
3-64	7883958	42882632
3-65	8041604	43805394
3-66	8199251	44729210
3-67	8356873	45653094
3-68	8514495	46577730
3-69	8672141	47503460
3-70	8829812	48427964
3-71	8987458	49352245
3-72	9185277	50480142
3-73	9348823	51432512
3-74	9512393	52385723
3-75	9675914	53338616
3-76	9839411	54291682
3-77	10002883	55242774
4-3	13180	49038
4-4	29264	122125
4-5	63062	291537
4-6	137992	694035
4-7	212820	1107876
4-8	257900	1338243
4-9	309173	1599360
4-10	414615	2112163
4-11	551821	2816677
4-12	708155	3621749
4-13	835281	4234259
4-14	906260	4569332
4-15	956938	4817344
4-16	988664	4964800
4-17	1311605	6731743
4-18	1339786	6882982
4-19	1389649	7151856
4-20	1526288	7867713
4-21	1558607	8040774
4-22	1591815	8218930
4-23	1626062	8402292
4-24	1693514	8786342
4-25	1733900	9006526
4-26	1775482	9235683
4-27	1844909	9607585
4-28	1893381	9871186
4-29	1980807	10366942
4-30	2120350	11092627
4-31	2178235	11404520
4-32	2262312	11871270
4-33	2324251	12205850
4-34	2387499	12548948
4-35	2452337	12899301
4-36	2518511	13256388
4-37	2586300	13622456
4-38	2655548	13998271
4-39	2775448	14627312
4-40	2855801	15107082
4-41	2935925	15544535
4-42	3054114	16206996
4-43	3146607	16824807
4-44	3283592	17669617
4-45	3376090	18288421
4-46	3468540	18905889
4-47	3584930	19648436
4-48	3683111	20297441
4-49	3781220	20945032
4-50	3879282	21593460
4-51	3977296	22242785
4-52	4075215	22890732
4-53	4170213	23411115
4-54	4267267	23942993
4-55	4415448	24776779
4-56	4524706	25402448
4-57	4635260	26009226
4-58	4799591	26856841
4-59	4922195	27521200
4-60	5047587	28203597
4-61	5214265	29123146
4-62	5352230	29903459
4-63	5491237	30656963
4-64	5633863	31430435
4-65	5863653	32664793
4-66	6101350	34107772
4-67	6371403	35558186
4-68	6552873	36533938
4-69	6737980	37535909
4-70	6926159	38551067
4-71	7170362	39887569
4-72	7418963	41261203
4-73	7634920	42437134
4-74	7889721	43811225
4-75	8172177	45329309
4-76	8463115	46965319
4-77	8746193	48658951
4-78	8997885	50072899
4-79	9250517	51571788
4-80	9550130	53335855
4-81	9815403	54908055
4-82	10078497	56466795
4-83	10341627	58025678
4-84	10604793	59582145
4-85	10867924	61140009
4-86	11167217	62875326
4-87	11498126	64715632
4-88	11782237	66360877
4-89	12066312	68008563
4-90	12396491	69923386
4-91	12759936	72014462
4-92	13062918	73762871
4-93	13439681	75826718
4-94	13746945	77604108
4-95	14081056	79535399
4-96	14439151	81604602
4-97	14893264	84051059
4-98	15230209	85973416
4-99	15574753	87946076
4-100	15946805	90094664
4-101	16374908	92392939
5-5	15378	53275
5-6	543371	2712057
5-7	581459	2897102
5-8	608017	3026728
5-9	635393	3147558
5-10	705198	3470610
5-11	793104	3856557
5-12	931411	4472130
5-13	1043315	4991011
5-14	1139402	5446089
5-15	1181446	5656125
5-16	1226259	5881820
5-17	1286594	6173603
5-18	1333526	6391421
5-19	1392895	6696891
5-20	1428425	6874484
5-21	1489366	7156950
5-22	1528588	7353547
5-23	1569132	7556965
5-24	1633009	7889744
5-25	1767150	8555110
5-26	1820683	8825625
5-27	1875679	9104522
5-28	1932693	9393656
5-29	1991559	9692040
5-30	2052025	9999466
5-31	2114294	10317665
5-32	2178127	10644494
5-33	2243850	10982107
5-34	2311152	11326977
5-35	2380215	11681001
5-36	2451314	12044853
5-37	2524514	12423102
5-38	2599405	12811615
5-39	2676362	13211610
5-40	2755120	13616619
5-41	2835637	14032132
5-42	2956135	14666619
5-43	3045481	15126042
5-44	3137099	15601691
5-45	3230587	16086805
5-46	3326287	16580763
5-47	3423976	17086349
5-48	3523360	17599993
5-49	3624705	18126916
5-50	3728157	18661280
5-51	3833772	19208301
5-52	3961220	19850058
5-53	4076608	20439190
5-54	4194128	21041887
5-55	4389437	22083252
5-56	4549978	22938031
5-57	4739057	23903078
5-58	4962002	25043287
5-59	5123633	25882221
5-60	5288231	26735273
5-61	5455922	27614415
5-62	5650602	28614366
5-63	5831695	29556246
5-64	6012659	30495329
5-65	6196114	31445370
5-66	6384916	32536979
5-67	6617988	33884301
5-68	6891816	35393929
5-69	7098917	36574174
5-70	7305848	37752664
5-71	7511303	38817970
5-72	7721423	40016274
5-73	7931612	41214407
5-74	8218651	42708033
5-75	8441419	43976373
5-76	8664257	45245304
5-77	8887025	46514145
5-78	9109758	47781317
5-79	9332526	49049501
5-80	9555187	50317356
5-81	9856745	51981785
5-82	10089456	53296049
5-83	10391474	54902478
5-84	10629688	56251051
5-85	10867904	57599965
5-86	11106259	58950954
5-87	11439792	60685629
5-88	11699450	62144115
5-89	11959142	63601752
5-90	12218867	65062004
5-91	12478411	66517712
5-92	12737954	67975088
5-93	12997497	69431844
5-94	13257076	70889700
5-95	13524910	72395802
5-96	13852090	74233145
5-97	14228619	76241301
5-98	14519547	77873870
5-99	14824542	79587155
5-100	15117594	81233138
6-5	14955	54991
6-6	350406	1754102
6-7	557869	2882099
6-8	737726	3815597
6-9	849184	4386399
6-10	882368	4563701
6-11	936395	4832210
6-12	955496	4930919
6-13	973171	5024429
6-14	991802	5122892
6-15	1011295	5226373
6-16	1031858	5336430
6-17	1053293	5450808
6-18	1075473	5569279
6-19	1098570	5692707
6-20	1216745	6339710
6-21	1245519	6494664
6-22	1302882	6810915
6-23	1386620	7231671
6-24	1422468	7416186
6-25	1459745	7610128
6-26	1527076	7967962
6-27	1570099	8190966
6-28	1614716	8425300
6-29	1660744	8663740
6-30	1726555	9015830
6-31	1778735	9292929
6-32	1832425	9574898
6-33	1887519	9867131
6-34	1944395	10172089
6-35	2034023	10651868
6-36	2102144	11123295
6-37	2169582	11591290
6-38	2233434	11927834
6-39	2299177	12275568
6-40	2366629	12631273
6-41	2435530	12994295
6-42	2506144	13369528
6-43	2578451	13756784
6-44	2655847	14249894
6-45	2731582	14658223
6-46	2811882	15197293
6-47	2914738	15762739
6-48	2999402	16228399
6-49	3104019	16802417
6-50	3198052	17313411
6-51	3294322	17836897
6-52	3392762	18374582
6-53	3496090	19050654
6-54	3599364	19727482
6-55	3702558	20402588
6-56	3805697	21076231
6-57	3908864	21751903
6-58	4012057	22426389
6-59	4115171	23100525
6-60	4237348	23886797
6-61	4347142	24599821
6-62	4456936	25314572
6-63	4566703	26028878
6-64	4676495	26741144
6-65	4786289	27454626
6-66	4896055	28168763
6-67	5005849	28881485
6-68	5115613	29595360
6-69	5225377	30309277
6-70	5352483	31015918
6-71	5470201	31773854
6-72	5587972	32533018
6-73	5705743	33291846
6-74	5823431	34051309
6-75	5976289	35016294
6-76	6129348	35983636
6-77	6289310	36962436
6-78	6455976	38001455
6-79	6593952	38870146
6-80	6731955	39739599
6-81	6869986	40608108
6-82	7007908	41477859
6-83	7145857	42347947
6-84	7281148	43089699
6-85	7418915	43850291
6-86	7558867	44619829
6-87	7701343	45407532
6-88	7848526	46327796
6-89	7995708	47247772
6-90	8142893	48169679
6-91	8290135	49091513
6-92	8437348	50011450
6-93	8582228	50806624
6-94	8732021	51742623
6-95	8881814	52678291
6-96	9029286	53489312
6-97	9181716	54439542
6-98	9334146	55390407
6-99	9486576	56341584
6-100	9639006	57292979
6-101	9791436	58244074
6-102	9943863	59194912
6-103	10096293	60147193
6-104	10248723	61098150
6-105	10401153	62049528
6-106	10592746	63232295
6-107	10752688	64226907
7-5	12571	41687
7-6	76127	314445
7-7	118102	501135
7-8	229254	1018391
7-9	444710	2089963
7-10	650077	3178948
7-11	763536	3763148
7-12	838019	4159555
7-13	894920	4443187
7-14	957790	4760368
7-15	1050463	5230788
7-16	1151366	5756542
7-17	1253827	6258149
7-18	1323987	6623201
7-19	1370875	6860414
7-20	1410418	7058494
7-21	1451618	7265392
7-22	1494189	7479360
7-23	1538134	7701497
7-24	1626145	8155246
7-25	1733198	8729727
7-26	1785994	8998582
7-27	1873832	9435545
7-28	1959958	9868590
7-29	2022092	10187265
7-30	2085834	10513078
7-31	2173494	10961023
7-32	2269399	11449423
7-33	2339586	11808441
7-34	2429660	12255373
7-35	2511559	12666513
7-36	2595086	13085557
7-37	2750387	13829937
7-38	2848633	14324969
7-39	2948615	14818453
7-40	3093451	15513621
7-41	3203611	16068187
7-42	3318195	16651806
