1-5	4267	12153
1-6	6854	22378
1-7	11787	42590
1-8	125065	552246
1-9	132481	587507
1-10	144549	645336
1-11	149841	669778
1-12	159333	715423
1-13	165773	745097
1-14	172924	778388
1-15	180374	812911
1-16	188268	849548
1-17	196490	887712
1-18	205123	927803
1-19	215327	975275
1-20	225259	1021670
1-21	235564	1069901
1-22	246160	1119427
1-23	264046	1205622
1-24	283286	1298096
1-25	300406	1472204
1-26	312946	1531205
1-27	325747	1591772
1-28	338846	1654522
1-29	352138	1717310
1-30	365640	1781304
1-31	379599	1847476
1-32	393791	1915619
1-33	408248	1985367
1-34	423094	2056878
1-35	438225	2130030
1-36	453352	2203687
1-37	468942	2280361
1-38	484819	2359442
1-39	506463	2560996
1-40	528498	2762869
1-41	550848	2969792
1-42	573676	3180006
1-43	596466	3387902
1-44	618796	3592762
1-45	641180	3799325
1-46	663513	4004642
1-47	685824	4209814
1-48	708157	4416170
1-49	739302	4671180
1-50	762706	4883923
1-51	786066	5096075
1-52	809374	5309547
1-53	832661	5520058
1-54	855951	5734330
1-55	879220	5945202
1-56	902470	6157690
1-57	925673	6368554
1-58	948901	6582091
1-59	972129	6793800
1-60	995871	7008643
1-61	1026695	7262877
1-62	1051973	7485260
1-63	1077251	7709265
1-64	1101982	7929535
1-65	1126713	8149407
1-66	1151419	8369172
1-67	1176125	8589795
1-68	1200830	8808303
1-69	1225514	9029795
1-70	1250221	9250137
1-71	1274880	9471103
1-72	1299561	9690830
1-73	1324264	9910287
1-74	1348945	10131462
1-75	1373649	10352033
1-76	1398353	10574561
1-77	1423035	10795446
1-78	1483966	11204763
1-79	1509789	11428653
1-80	1535589	11655577
1-81	1561367	11881313
1-82	1598216	12162344
1-83	1625656	12394784
1-84	1660496	12666760
1-85	1689031	12905732
1-86	1718261	13147957
1-87	1746795	13387961
1-88	1775329	13629295
1-89	1812995	13915615
1-90	1842624	14159275
1-91	1872254	14404308
1-92	1901884	14648222
1-93	1931491	14893781
1-94	1961098	15138750
2-7	5768	17252
2-8	8184	26116
2-9	12127	41860
2-10	15773	57160
2-11	23633	92640
2-12	41514	176664
2-13	54281	237623
2-14	77217	340185
2-15	92937	414038
2-16	110426	500415
2-17	119672	545087
2-18	124572	568685
2-19	129587	592294
2-20	134595	616306
2-21	152996	708411
2-22	159112	739178
2-23	172160	800697
2-24	179164	835514
2-25	191446	895510
2-26	213409	1002065
2-27	263360	1247195
2-28	278736	1417749
2-29	295275	1500142
2-30	306442	1555847
2-31	322416	1730401
2-32	338370	1903122
2-33	354359	2078422
2-34	370201	2251562
2-35	381437	2309192
2-36	397454	2479952
2-37	413528	2652826
2-38	429622	2825982
2-39	445715	3001539
2-40	461673	3176371
2-41	477555	3349708
2-42	493284	3522055
2-43	509032	3694968
2-44	524686	3864539
2-45	540302	4036729
2-46	555900	4208126
2-47	571459	4381150
2-48	586998	4552895
2-49	602516	4724447
2-50	618034	4895666
2-51	633591	5066447
2-52	649109	5237655
2-53	664646	5409961
2-54	689926	5630944
2-55	706926	5715993
2-56	737222	5962080
2-57	760813	6173045
2-58	780282	6361605
2-59	799833	6551085
2-60	819443	6739410
2-61	838994	6928955
2-62	858527	7120033
2-63	878060	7311108
2-64	897612	7502333
2-65	917164	7692192
2-66	936716	7882481
2-67	956376	7980255
2-68	977380	8178378
2-69	998363	8377775
2-70	1026681	8613042
2-71	1049171	8820538
2-72	1071661	9026394
2-73	1094151	9233651
2-74	1116641	9438790
2-75	1139131	9646175
2-76	1161600	9849693
2-77	1184070	10055698
2-78	1206540	10261692
2-79	1229010	10466999
2-80	1251480	10671671
2-81	1273950	10877253
2-82	1296420	11081848
2-83	1318890	11287282
2-84	1341360	11493109
2-85	1363830	11698670
2-86	1386300	11903899
2-87	1408770	12110149
2-88	1431240	12314456
2-89	1453668	12520712
2-90	1476096	12726714
2-91	1498524	12931421
2-92	1520952	13135140
2-93	1543380	13340673
2-94	1565808	13546778
2-95	1588236	13753388
2-96	1610664	13959089
2-97	1633092	14165681
2-98	1655520	14369435
2-99	1677948	14574764
2-100	1700376	14781345
2-101	1722804	14985818
2-102	1745230	15191495
2-103	1767656	15397804
2-104	1790082	15602248
2-105	1812508	15805989
2-106	1834934	16010969
3-3	10857	40273
3-4	15343	60554
3-5	24710	103793
3-6	33791	148143
3-7	40903	182946
3-8	48613	220129
3-9	57682	266157
3-10	63865	297117
3-11	70182	324433
3-12	82490	377232
3-13	90409	415904
3-14	99509	456410
3-15	103715	477230
3-16	117262	542589
3-17	125636	585335
3-18	131266	613500
3-19	136885	641883
3-20	142789	674709
3-21	148719	705069
3-22	167570	801741
3-23	180298	867789
3-24	188090	907798
3-25	195837	946800
3-26	203804	987188
3-27	218419	1060126
3-28	226822	1104018
3-29	239895	1263505
3-30	253236	1425585
3-31	266856	1587968
3-32	287761	1786599
3-33	302651	1957620
3-34	317729	2128135
3-35	332241	2296066
3-36	346734	2463669
3-37	375085	2697634
3-38	391736	2876448
3-39	437651	3201644
3-40	456360	3389090
3-41	475032	3577807
3-42	493742	3765226
3-43	512470	3953084
3-44	531179	4139093
3-45	549889	4326214
3-46	575982	4553112
3-47	595673	4745459
3-48	621439	4965335
3-49	649765	5201980
3-50	671569	5400993
3-51	701925	5648332
3-52	725067	5856397
3-53	748001	6066090
3-54	770387	6270536
3-55	792870	6475767
3-56	815240	6682027
3-57	837703	6887240
3-58	860150	7091789
3-59	882521	7297560
3-60	904892	7503327
3-61	927225	7708594
3-62	949558	7912606
3-63	971929	8118091
3-64	994263	8323415
3-65	1016559	8528819
3-66	1038891	8733533
3-67	1061227	8939712
3-68	1083544	9144977
3-69	1105785	9348394
3-70	1128024	9552013
3-71	1150284	9756614
3-72	1172509	9960352
3-73	1194791	10164055
3-74	1217014	10368052
3-75	1239199	10572171
3-76	1261348	10776953
3-77	1283532	10982064
3-78	1305715	11183779
3-79	1327863	11390431
3-80	1350011	11594079
3-81	1379638	11841059
3-82	1402205	12046349
3-83	1424771	12250677
3-84	1447337	12456397
3-85	1470490	12666506
3-86	1493643	12875491
3-87	1516796	13087004
3-88	1539949	13295876
3-89	1563102	13504994
3-90	1586254	13714239
3-91	1609349	13923075
3-92	1632425	14132744
3-93	1655502	14341594
3-94	1678559	14549605
3-95	1701616	14760487
3-96	1724674	14968396
3-97	1747749	15175551
3-98	1770788	15385573
3-99	1793827	15594083
3-100	1816865	15801731
3-101	1839904	16010300
3-102	1862962	16219377
3-103	1886019	16426934
4-3	9965	32258
4-4	10691	34830
4-5	26016	97962
4-6	37707	150657
4-7	50393	207137
4-8	60807	253979
4-9	73751	311561
4-10	86185	360040
4-11	89951	376448
4-12	103371	435023
4-13	113134	473963
4-14	128958	545698
4-15	133862	567155
4-16	138894	589424
4-17	144088	612436
4-18	149317	635691
4-19	154802	660059
4-20	165356	804759
4-21	185264	890499
4-22	205413	1076636
4-23	221360	1148364
4-24	230213	1187961
4-25	239303	1228228
4-26	256201	1308454
4-27	271307	1473560
4-28	282131	1524210
4-29	305360	1719383
4-30	322914	1896631
4-31	349832	2014713
4-32	370038	2200881
4-33	398742	2428513
4-34	419418	2618274
4-35	440058	2807996
4-36	469985	3041533
4-37	491628	3237115
4-38	513269	3431265
4-39	540066	3552358
4-40	570263	3784880
4-41	603682	4027662
4-42	627654	4233298
4-43	651568	4436998
4-44	685334	4682392
4-45	709517	4885420
4-46	734603	5091201
4-47	766152	5330086
4-48	787572	5425532
4-49	809505	5523268
4-50	832009	5623896
4-51	855281	5728527
4-52	879155	5835849
4-53	903643	5945253
4-54	933659	6174029
4-55	963655	6405204
4-56	993651	6635004
4-57	1023604	6866679
4-58	1057892	7021665
4-59	1090063	7261837
4-60	1121640	7499061
4-61	1152138	7733012
4-62	1182658	7965510
4-63	1213200	8198903
4-64	1251556	8462649
4-65	1283671	8700043
4-66	1315786	8938605
4-67	1347901	9179273
4-68	1379994	9417656
4-69	1412087	9655574
4-70	1444180	9892425
4-71	1476273	10131629
4-72	1508366	10369903
4-73	1540481	10609220
4-74	1572595	10845535
4-75	1604687	11083512
4-76	1636779	11321318
4-77	1668871	11560133
4-78	1700963	11799072
4-79	1741014	12069994
4-80	1773911	12308919
4-81	1806810	12551457
4-82	1844817	12818374
4-83	1878870	13063706
4-84	1912901	13310591
4-85	1946933	13557301
4-86	1981716	13808393
4-87	2016521	14059995
4-88	2051303	14309992
4-89	2086130	14560065
4-90	2120935	14809810
4-91	2156514	15064988
4-92	2270426	15669247
4-93	2305274	15921501
4-94	2340831	16175439
4-95	2376409	16429204
4-96	2411986	16680673
