1-1	500	500
1-2	1001	1560
1-3	2801	7668
1-4	9068	33468
1-5	19570	85629
1-6	25467	116721
1-7	32866	247394
1-8	39406	376313
1-9	45933	504894
1-10	52452	632682
1-11	58972	759007
1-12	65484	887108
1-13	71997	1013094
1-14	78503	1140622
1-15	85002	1267818
1-16	91501	1396145
1-17	98007	1523841
1-18	104513	1650807
1-19	111019	1778353
1-20	117518	1907328
1-21	123996	2036616
1-22	130487	2163011
1-23	136978	2289399
1-24	143456	2418475
1-25	149934	2547889
1-26	156411	2674337
1-27	162888	2799892
1-28	169366	2925562
1-29	175844	3052662
1-30	182322	3181687
1-31	188793	3308482
1-32	195264	3435271
1-33	201735	3562694
1-34	208206	3690329
1-35	214684	3816853
1-36	221162	3944001
1-37	227633	4070168
1-38	234104	4199823
1-39	240575	4328569
1-40	247046	4453997
1-41	253516	4584298
1-42	259987	4711664
1-43	266458	4841419
1-44	272929	4968073
1-45	279400	5096834
1-46	285864	5224322
1-47	292328	5351423
1-48	298792	5479344
1-49	305256	5606573
1-50	311713	5736344
1-51	318163	5864267
1-52	324606	5990231
1-53	331049	6118744
1-54	337492	6247529
1-55	343928	6375204
1-56	350371	6501727
1-57	356807	6628954
1-58	363243	6757756
1-59	369672	6884853
1-60	376101	7012038
1-61	382530	7139877
1-62	388952	7267381
1-63	395381	7396303
1-64	401796	7525416
1-65	408211	7652700
1-66	414619	7780527
1-67	421020	7908090
1-68	427421	8037311
1-69	433829	8166282
1-70	440237	8294674
1-71	446631	8422032
1-72	453032	8548985
1-73	459426	8675538
1-74	465813	8803668
1-75	472200	8931072
1-76	478580	9060325
1-77	484960	9188178
1-78	491340	9316595
1-79	497719	9441426
1-80	504099	9569726
1-81	510479	9696560
1-82	516859	9825508
1-83	523239	9953335
1-84	529619	10080730
1-85	535999	10207821
1-86	542379	10333288
1-87	548759	10458842
1-88	555125	10585312
1-89	561484	10711508
1-90	567843	10839099
1-91	574202	10964254
1-92	580561	11091439
1-93	586913	11217526
1-94	593265	11344415
1-95	599617	11471342
1-96	605962	11599048
1-97	612300	11724976
1-98	618638	11851890
1-99	624976	11979192
1-100	631314	12107544
1-101	637652	12235666
1-102	643990	12362261
1-103	650328	12489237
1-104	656666	12616801
1-105	663004	12742942
1-106	669342	12870290
2-1	500	500
2-2	1001	1568
2-3	23583	106955
2-4	30145	234323
2-5	36846	363295
2-6	43056	480887
2-7	49255	600433
2-8	55454	718874
2-9	61647	836693
2-10	67835	955501
2-11	74024	1081117
2-12	80218	1207907
2-13	86412	1333377
2-14	92606	1458842
2-15	98800	1586079
2-16	104983	1713625
2-17	111166	1841015
2-18	117349	1967047
2-19	123532	2093194
2-20	129710	2221510
2-21	135887	2345283
2-22	142065	2471577
2-23	148243	2598031
2-24	154421	2724096
2-25	160599	2850365
2-26	166777	2975441
2-27	172955	3102220
2-28	179133	3228670
2-29	185311	3355115
2-30	191483	3479622
2-31	197655	3605044
2-32	203827	3732900
2-33	209999	3860751
2-34	216171	3985423
2-35	222343	4113705
2-36	228515	4238437
2-37	234692	4362264
