1-1	0.40823644873924203	1-1	500	500
1-2	0.36546882077608334	1-2	1001	1553
1-3	0.43148875132115355	1-3	1520	3095
1-4	0.6549146912275404	1-4	5944	19674
1-5	0.4534576475917258	1-5	13051	51969
1-6	0.6463460667371282	1-6	25649	120499
1-7	0.613694700286879	1-7	32682	277756
1-8	0.6105616789974332	1-8	39208	427445
1-9	0.6488751321153555	1-9	45727	576014
1-10	0.6522346368715084	1-10	52247	729628
1-11	0.6537822738940058	1-11	58767	882479
1-12	0.6511777140268761	1-12	65287	1037217
1-13	0.6537822738940058	1-13	71792	1193938
1-14	0.6474029895817606	1-14	78297	1351285
1-15	0.6523478786048619	1-15	84803	1504272
1-16	0.6521591423826061	1-16	91309	1658162
1-17	0.6524988675826665	1-17	97815	1812140
1-18	0.6477427147818209	1-18	104321	1965913
1-19	0.6539332628718103	1-19	110827	2121837
1-20	0.6474029895817606	1-20	117333	2275917
1-21	0.651894911671448	1-21	123832	2429989
1-22	0.6518194171825457	1-22	130331	2584758
1-23	0.6492526045598671	1-23	136830	2739654
1-24	0.6512154612713272	1-24	143322	2894831
1-25	0.6472897478484071	1-25	149814	3048868
1-26	0.6429488147365242	1-26	156306	3204776
1-27	0.6527630982938245	1-27	162798	3358531
1-28	0.6549524384719916	1-28	169290	3512134
1-29	0.6510267250490714	1-29	175782	3665057
1-30	0.6540465046051638	1-30	182274	3819295
1-31	0.6515174392269364	1-31	188780	3975508
1-32	0.6542352408274196	1-32	195286	4128709
1-33	0.6505737581156575	1-33	201792	4284184
1-34	0.6497810659821833	1-34	208291	4437521
1-35	0.6461195832704213	1-35	214790	4590598
1-36	0.6475539785595652	1-36	221282	4744163
1-37	0.6536690321606523	1-37	227774	4896562
1-38	0.6507624943379133	1-38	234259	5050463
1-39	0.6506492526045599	1-39	240743	5207607
1-40	0.6541219990940661	1-40	247228	5360985
1-41	0.6491393628265136	1-41	253706	5516623
1-42	0.6457421108259097	1-42	260191	5670710
1-43	0.6502717801600483	1-43	266676	5825042
1-44	0.6469122754038955	1-44	273161	5978493
1-45	0.6467612864260909	1-45	279646	6134655
1-46	0.6520836478937038	1-46	286124	6287941
1-47	0.6487618903820022	1-47	292602	6442214
1-48	0.6477427147818209	1-48	299080	6597287
