1-4	24315	142468
1-5	30865	198816
1-6	32980	215662
1-7	35518	250634
1-8	37778	273028
1-9	39842	286972
1-10	42128	305884
1-11	44521	325952
1-12	46863	341569
1-13	49913	378546
1-14	52635	401753
1-15	55539	428469
1-16	58447	452636
1-17	61372	474769
1-18	64418	498083
1-19	67563	521972
1-20	71008	553444
1-21	74748	592280
1-22	78339	623216
1-23	82001	654105
1-24	85625	681142
1-25	89657	719125
1-26	94015	765709
1-27	98036	798047
1-28	102145	830812
1-29	106266	861000
1-30	110440	890791
1-31	114921	928067
1-32	119337	961787
1-33	123931	998426
1-34	128584	1034864
1-35	133307	1070969
1-36	138232	1110750
1-37	143122	1147194
1-38	148205	1187615
1-39	153486	1232001
1-40	158813	1276004
1-41	164272	1321656
1-42	276651	2282016
1-43	285449	2359141
1-44	293130	2421158
1-45	301046	2488101
1-46	309221	2560185
1-47	317364	2627471
1-48	325608	2694532
1-49	334160	2768467
1-50	343047	2849661
1-51	352032	2931030
1-52	360974	3008162
1-53	370007	3084702
1-54	379115	3160200
1-55	388599	3244901
1-56	397963	3321790
1-57	407639	3405390
1-58	417295	3484909
1-59	427260	3571462
1-60	437370	3659448
1-61	447628	3748521
1-62	457856	3833673
1-63	468387	3925416
1-64	479006	4016887
1-65	489697	4106817
1-66	500613	4201688
1-67	513261	4351809
1-68	525729	4493413
1-69	537299	4599331
1-70	548696	4696518
1-71	560735	4812429
1-72	573509	4949379
1-73	585575	5059867
1-74	597464	5160645
1-75	641778	5527022
1-76	654596	5642697
1-77	669184	5815933
1-78	681995	5922691
1-79	695312	6043052
1-80	708677	6161475
1-81	722245	6283868
1-82	735960	6407464
1-83	891561	8053303
1-84	913220	8273146
1-85	930224	8429109
1-86	1027986	9320052
1-87	1070003	9678109
1-88	1110733	10057824
1-89	1158591	10525499
1-90	1181040	10730403
1-91	1225088	11089551
1-92	1248734	11305372
1-93	1272584	11522448
1-94	1296659	11740425
1-95	1320942	11959801
1-96	1365354	12345292
1-97	1416821	12846688
1-98	1466292	13313126
1-99	1495766	13579742
2-3	2252	5351
2-4	3490	9907
2-5	6123	22577
2-6	20697	117144
2-7	47047	324061
2-8	71000	527873
2-9	74112	550099
2-10	77383	573671
2-11	81045	606995
2-12	84761	638182
2-13	88940	681369
2-14	92818	710382
2-15	96941	743982
2-16	108216	821886
2-17	112720	855659
2-18	117350	889217
2-19	122214	926746
2-20	127272	965986
2-21	132444	1005554
2-22	137791	1046732
2-23	143350	1091023
2-24	149141	1138804
2-25	154939	1182439
2-26	160956	1229241
2-27	167059	1274866
2-28	173351	1322912
2-29	179790	1371678
2-30	186421	1422995
2-31	193188	1474205
2-32	200121	1528045
2-33	207211	1582747
2-34	214422	1637499
2-35	221826	1694690
2-36	229421	1753930
2-37	237136	1813065
2-38	244993	1873095
2-39	253273	1943285
2-40	261422	2004837
2-41	270080	2079188
2-42	278555	2143284
2-43	287361	2215046
2-44	296174	2284385
2-45	305246	2358008
2-46	314361	2429096
2-47	323677	2503101
2-48	334303	2617937
2-49	344270	2705797
2-50	354050	2782663
2-51	364171	2867545
2-52	374419	2951637
2-53	384791	3036672
2-54	395296	3122025
2-55	405997	3210478
2-56	417012	3305312
2-57	427864	3390044
2-58	439136	3485825
2-59	450313	3573994
2-60	461706	3665661
2-61	473195	3756257
2-62	495088	3932064
2-63	522720	4184357
2-64	535915	4290623
2-65	549181	4402840
2-66	562548	4513887
2-67	575930	4621083
2-68	589489	4729757
2-69	603333	4843737
2-70	617293	4957350
2-71	631731	5083227
2-72	646284	5209126
2-73	660696	5325442
2-74	675297	5443908
2-75	690191	5568707
2-76	705456	5702008
2-77	720559	5825435
2-78	736000	5956601
2-79	751912	6098867
2-80	767589	6229154
2-81	783626	6367461
2-82	799640	6500909
2-83	816035	6642817
2-84	832539	6784577
2-85	849110	6924272
2-86	866488	7086978
2-87	883392	7229599
2-88	900951	7389850
2-89	918112	7531734
2-90	976392	8072291
2-91	994736	8225817
2-92	1013278	8380482
2-93	1032013	8537235
2-94	1050942	8696995
2-95	1070023	8856873
2-96	1089273	9018351
2-97	1108718	9181338
2-98	1128347	9345745
2-99	1148149	9512123
2-100	1168131	9679728
2-101	1188287	9849051
2-102	1208643	10019892
2-103	1229193	10192593
2-104	1249896	10366275
2-105	1270770	10541564
2-106	1291844	10720003
2-107	1313092	10899198
2-108	1334501	11079672
2-109	1356083	11261656
2-110	1378000	11449638
2-111	1400049	11638006
2-112	1422442	11833682
2-113	1444837	12025154
2-114	1467376	12217538
3-5	3624	10572
3-6	5297	18136
3-7	74093	543408
3-8	77929	572180
3-9	81086	596084
3-10	84339	619505
3-11	87945	651259
3-12	91502	676995
3-13	95190	703445
3-14	99190	737667
3-15	103161	766667
3-16	107411	801072
3-17	111969	841826
3-18	116560	879847
3-19	121153	914036
3-20	125881	948990
3-21	130824	987131
3-22	136196	1035799
3-23	141391	1074613
3-24	146841	1117916
3-25	152451	1162699
3-26	158128	1205576
3-27	164113	1255116
3-28	170066	1299699
3-29	176319	1349971
3-30	182733	1402192
3-31	189169	1451328
3-32	195748	1501409
3-33	202469	1552079
3-34	209342	1603925
3-35	216360	1656529
3-36	223545	1711212
3-37	230871	1767520
3-38	238348	1824964
3-39	246336	1896210
3-40	254283	1961549
3-41	262395	2028288
3-42	270524	2092124
3-43	278987	2163669
3-44	287404	2229767
3-45	295997	2298595
3-46	304939	2374248
3-47	313969	2450072
3-48	323147	2526836
3-49	332355	2600912
3-50	341686	2675021
3-51	379662	2953737
3-52	389960	3035795
3-53	400378	3118239
3-54	410969	3203075
3-55	421644	3287268
3-56	432500	3372265
3-57	443539	3459196
3-58	454744	3546830
3-59	466103	3635789
3-60	477630	3726420
3-61	489340	3818403
3-62	501218	3911523
3-63	513257	4006524
3-64	525451	4103811
3-65	537801	4202824
3-66	550333	4303507
3-67	563004	4405307
3-68	575861	4508603
3-69	588852	4612632
3-70	601994	4718302
3-71	615287	4825277
3-72	628765	4933863
3-73	642412	5043619
3-74	656250	5155259
3-75	670226	5267864
3-76	684368	5382813
3-77	698762	5502460
