1-4	6437	19579
1-5	229566	1109094
1-6	343932	1714258
1-7	445491	2255028
1-8	537805	2745822
1-9	607292	3111720
1-10	668869	3428859
1-11	691549	3555393
1-12	745235	3805400
1-13	824033	4148026
1-14	864088	4330810
1-15	893909	4475316
1-16	930073	4639792
1-17	975983	4860795
1-18	995804	4958363
1-19	1051177	5233690
1-20	1079810	5381456
1-21	1129912	5648527
1-22	1161982	5813617
1-23	1224881	6132442
1-24	1262425	6323758
1-25	1302092	6526272
1-26	1381985	6934072
1-27	1470529	7396488
1-28	1521934	7657834
1-29	1573668	7920451
1-30	1646046	8281216
1-31	1699232	8551468
1-32	1752230	8821482
1-33	1824751	9204438
1-34	1880009	9487517
1-35	1935166	9770750
1-36	1990045	10050607
1-37	2044816	10332004
1-38	2099419	10612668
1-39	2153901	10890018
1-40	2229702	11273126
1-41	2286572	11563624
1-42	2343286	11852897
1-43	2399866	12141288
1-44	2456459	12429769
1-45	2537508	12844210
1-46	2596510	13143999
1-47	2655402	13443788
1-48	2714315	13743315
1-49	2773094	14042220
1-50	2831875	14341146
1-51	2890667	14639883
1-52	2949328	14939766
1-53	3007955	15237694
1-54	3066516	15536045
1-55	3124998	15834161
1-56	3183445	16131062
1-57	3239868	16415926
1-58	3297714	16708615
1-59	3370768	17074444
1-60	3474168	17580737
1-61	3539649	17910915
1-62	3605118	18240972
1-63	3671420	18574378
1-64	3762328	19020600
1-65	3852574	19473646
1-66	3923649	19829774
1-67	3994734	20185305
1-68	4065741	20540333
1-69	4137098	20898569
1-70	4207970	21253417
1-71	4278820	21607966
1-72	4349660	21962355
1-73	4420487	22316973
1-74	4491296	22672188
1-75	4562002	23025247
1-76	4632675	23378760
1-77	4703383	23732457
1-78	4774034	24085783
1-79	4844630	24438807
1-80	4915248	24790606
1-81	4985822	25144042
1-82	5056441	25496420
1-83	5127004	25849744
1-84	5197533	26202883
1-85	5268051	26554682
1-86	5338613	26906783
1-87	5409151	27260592
1-88	5479691	27613994
1-89	5550231	27966906
1-90	5620750	28319951
1-91	5691269	28673086
1-92	5761799	29027553
1-93	5832373	29380965
1-94	5902858	29732948
1-95	5973343	30084520
1-96	6043817	30437449
1-97	6128629	30866332
1-98	6199434	31221102
1-99	6267238	31555471
1-100	6355908	31999236
1-101	6426906	32356510
1-102	6497903	32713878
1-103	6568923	33069184
1-104	6639932	33425772
1-105	6710837	33780383
1-106	6781742	34136265
1-107	6854304	34500702
1-108	6926866	34864281
1-109	6999417	35228007
1-110	7071924	35591244
1-111	7144386	35954781
1-112	7216871	36319335
1-113	7307282	36789114
1-114	7382124	37169066
1-115	7456955	37547947
2-5	14297	50173
2-6	49330	198274
2-7	94323	403308
2-8	153036	676466
2-9	299647	1386267
2-10	441087	2091530
2-11	568526	2722645
2-12	652347	3147139
2-13	760265	3678040
2-14	816873	3981284
2-15	932488	4580754
2-16	971714	4783181
2-17	1015537	5011441
2-18	1053470	5206351
2-19	1076866	5332515
2-20	1100697	5461307
2-21	1124253	5585963
2-22	1148574	5717128
2-23	1173633	5852036
2-24	1218673	6092227
2-25	1247495	6248295
2-26	1304101	6554280
2-27	1355210	6830933
2-28	1431949	7236925
2-29	1486557	7523014
2-30	1545375	7830238
2-31	1579024	8009284
2-32	1634168	8299605
2-33	1670044	8490982
2-34	1705716	8682057
2-35	1741306	8872529
2-36	1776828	9063178
2-37	1812255	9252121
2-38	1847667	9441718
2-39	1882942	9629847
2-40	1920666	9831393
2-41	1958308	10032683
2-42	1995851	10234096
2-43	2033379	10434548
2-44	2096653	10765744
2-45	2137012	10980805
2-46	2177483	11195723
2-47	2217843	11410705
2-48	2258138	11624166
2-49	2298307	11836300
2-50	2360084	12170314
2-51	2400448	12384785
2-52	2440717	12598951
2-53	2502812	12911815
2-54	2545913	13138320
2-55	2588893	13365064
2-56	2632268	13592480
2-57	2675204	13819637
2-58	2718223	14044867
2-59	2761216	14271777
2-60	2804154	14498653
2-61	2869898	14807656
2-62	2946225	15193297
2-63	2992830	15429753
2-64	3039365	15664269
2-65	3085818	15899057
2-66	3132148	16134871
2-67	3178478	16368164
2-68	3224660	16601353
2-69	3270882	16835384
2-70	3317104	17068816
2-71	3363338	17302829
2-72	3409463	17536639
2-73	3455615	17770420
2-74	3501726	18003514
2-75	3547810	18236793
2-76	3593881	18469909
2-77	3639952	18703706
2-78	3686050	18936293
2-79	3732027	19168501
2-80	3778057	19403806
2-81	3824034	19636333
2-82	3870039	19869433
2-83	3916002	20100415
2-84	3961952	20333127
2-85	4007944	20566202
2-86	4053855	20797569
2-87	4099766	21030899
2-88	4145595	21262295
2-89	4191410	21494622
2-90	4237212	21725825
2-91	4283000	21957398
2-92	4328829	22188653
2-93	4374658	22420297
2-94	4420473	22650985
2-95	4466248	22882513
2-96	4512023	23113572
2-97	4557770	23344500
2-98	4603517	23575240
2-99	4649222	23806227
2-100	4716829	24150633
2-101	4765664	24397882
2-102	4814458	24644955
2-103	4863278	24891570
2-104	4912140	25138887
2-105	4960960	25386503
2-106	5009807	25633719
2-107	5058614	25881035
2-108	5107434	26129577
2-109	5156241	26377272
2-110	5205035	26624376
2-111	5271109	26957782
2-112	5322063	27215441
2-113	5400315	27598702
2-114	5455797	27877177
2-115	5511266	28157195
3-5	14009	50186
3-6	324535	1611385
3-7	424711	2126529
3-8	629753	3195332
3-9	677965	3458068
3-10	715053	3664364
3-11	756080	3874979
3-12	805071	4099254
3-13	888869	4517435
3-14	945411	4805843
3-15	963923	4906404
3-16	981129	4994820
3-17	1003389	5117748
3-18	1026432	5244118
3-19	1050230	5375528
3-20	1093148	5608029
3-21	1117668	5743898
3-22	1143213	5883673
3-23	1193437	6145010
3-24	1284770	6615577
3-25	1339245	6899730
3-26	1374758	7091134
3-27	1411183	7288356
3-28	1445363	7469913
3-29	1482723	7672594
3-30	1537492	7966439
3-31	1595157	8262671
3-32	1635427	8480501
3-33	1705721	8846151
3-34	1908454	9886303
3-35	1989833	10327242
3-36	2047165	10631228
3-37	2104326	10934370
3-38	2161403	11238086
3-39	2218119	11538678
3-40	2274785	11839855
3-41	2331401	12140545
3-42	2388032	12441373
3-43	2444528	12742189
3-44	2500939	13042217
3-45	2589812	13490719
3-46	2678184	13970347
3-47	2765345	14430965
3-48	2830658	14777154
3-49	2895883	15122828
3-50	2994005	15649075
3-51	3063491	16016604
3-52	3132890	16383741
3-53	3202343	16751838
3-54	3271603	17118243
3-55	3369152	17649064
3-56	3442364	18038776
3-57	3515385	18426548
3-58	3588424	18815843
3-59	3661377	19203815
3-60	3734295	19592055
3-61	3807162	19981579
3-62	3880062	20370497
3-63	3952911	20757473
3-64	4025743	21145970
3-65	4098576	21534444
3-66	4193596	22044385
3-67	4270081	22452881
3-68	4346513	22861746
3-69	4422944	23270397
