1-7	0.1926241884342443	1-7	6924	21011
1-8	0.34168805677185565	1-8	70797	290439
1-9	0.34429261663898536	1-9	75620	312092
1-10	0.34093311188283254	1-10	84035	348023
1-11	0.2649479088026574	1-11	87367	361871
1-12	0.3811339272233127	1-12	97846	404728
1-13	0.38464442095727014	1-13	101637	420328
1-14	0.35656047108561073	1-14	114685	474928
1-15	0.34557602295032464	1-15	119188	493568
1-16	0.3473501434395289	1-16	123864	513319
1-17	0.3761512909557602	1-17	128616	533374
1-18	0.40355579042729883	1-18	139913	575128
1-19	0.4511928129246565	1-19	150215	614357
1-20	0.4341688056771856	1-20	161429	657983
1-21	0.40540540540540543	1-21	173437	705791
1-22	0.44032160652272384	1-22	179891	732717
1-23	0.45953495394836175	1-23	186496	760916
1-24	0.46568775479390007	1-24	198673	810691
1-25	0.4807111580854598	1-25	205963	842037
1-26	0.47365242337309377	1-26	219413	899747
1-27	0.4824475313302129	1-27	232954	960805
1-28	0.48086214706326436	1-28	242079	999706
1-29	0.4892420353314208	1-29	251230	1038948
1-30	0.48626000301977956	1-30	265713	1211756
1-31	0.48841159595349537	1-31	275240	1253433
1-32	0.491959836931904	1-32	284959	1294521
1-33	0.4949796164879964	1-33	300615	1358203
1-34	0.4881473652423373	1-34	311198	1403628
1-35	0.48308923448588253	1-35	321831	1448304
1-36	0.4936207156877548	1-36	332670	1494139
1-37	0.49471538577683827	1-37	343756	1543262
1-38	0.49577230862147065	1-38	355137	1594079
1-39	0.49799939604408877	1-39	371327	1774003
1-40	0.5000754944889023	1-40	387453	1953532
1-41	0.5001132417333535	1-41	403491	2132584
1-42	0.4993960440887815	1-42	419486	2312096
1-43	0.5035859882228597	1-43	435525	2491612
1-44	0.5007549448890231	1-44	451499	2671352
1-45	0.4982636267552469	1-45	467990	2854387
1-46	0.5023025819115204	1-46	484008	3035480
1-47	0.482711762041371	1-47	500023	3213612
1-48	0.5016231315113997	1-48	522641	3309372
1-49	0.49682923146610297	1-49	539331	3492775
1-50	0.4998112637777442	1-50	555954	3675457
1-51	0.4944511550656802	1-51	572554	3856685
1-52	0.5001132417333535	1-52	589109	4038246
1-53	0.48161709195228747	1-53	605665	4222104
1-54	0.49928280235542805	1-54	624754	4301303
1-55	0.49633851728823797	1-55	649214	4513376
1-56	0.49305450702098746	1-56	678451	4745824
1-57	0.497319945643968	1-57	696385	4934664
1-58	0.492941265287634	1-58	714183	5120513
1-59	0.4977351653329307	1-59	741359	5345488
1-60	0.5027555488449343	1-60	759407	5533421
1-61	0.5031330212894459	1-61	777432	5721659
1-62	0.49898082439981883	1-62	795458	5908950
