1-1	500	500
1-2	1001	1565
1-3	1504	3068
1-4	2297	5817
1-5	31133	141079
1-6	38243	317680
1-7	44653	488799
1-8	51057	660068
1-9	57454	831301
1-10	63851	1002016
1-11	70242	1170062
1-12	76627	1341548
1-13	83012	1512618
1-14	89396	1680824
1-15	95774	1847530
1-16	102153	2019260
1-17	108538	2192053
1-18	114930	2363786
1-19	121322	2535785
1-20	127713	2708825
1-21	134098	2879816
1-22	140483	3051884
1-23	146868	3223457
1-24	153253	3394781
1-25	159645	3567045
1-26	166037	3737795
1-27	172422	3909524
1-28	178801	4081408
1-29	185180	4253220
1-30	191552	4425132
1-31	197937	4597193
1-32	204322	4768467
1-33	210707	4940247
1-34	217086	5111976
1-35	223465	5282067
1-36	229844	5453468
1-37	236223	5625075
1-38	242602	5797495
1-39	248981	5969280
1-40	255360	6141272
1-41	261739	6313355
1-42	268118	6484161
1-43	274497	6656846
1-44	280876	6827716
1-45	287255	7000190
1-46	293634	7172652
1-47	300013	7344526
1-48	306392	7516164
1-49	312771	7688283
1-50	319150	7861048
1-51	325529	8033207
1-52	331908	8204362
1-53	338287	8377120
1-54	344666	8546899
1-55	351045	8719685
1-56	357424	8892083
1-57	363803	9064131
1-58	370182	9235321
1-59	376561	9405798
1-60	382940	9577901
1-61	389319	9749509
1-62	395698	9921393
1-63	402077	10093014
1-64	408456	10264247
1-65	414835	10437189
1-66	421214	10608626
1-67	427593	10779127
1-68	433972	10950989
1-69	440351	11121951
1-70	446730	11292817
1-71	453109	11464192
1-72	459488	11635983
1-73	465867	11808360
1-74	472246	11980316
1-75	478625	12152094
1-76	485004	12323693
1-77	491383	12493992
1-78	497762	12665935
1-79	504141	12836686
1-80	510520	13007294
1-81	516899	13179592
1-82	523278	13351877
1-83	529657	13524861
1-84	536029	13696249
1-85	542401	13866959
1-86	548773	14039263
1-87	555145	14210572
1-88	561511	14382395
1-89	567877	14554465
1-90	574243	14725854
1-91	580608	14895571
1-92	586967	15068670
1-93	593326	15240393
1-94	599685	15413486
1-95	606044	15584500
2-1	500	500
2-2	1001	1578
2-3	1542	3173
2-4	23918	107570
2-5	30598	279960
2-6	36894	450005
2-7	43178	621228
2-8	49456	792053
2-9	55728	962311
2-10	62488	1135406
2-11	68767	1307639
2-12	75045	1477683
2-13	81323	1648257
2-14	87601	1818585
2-15	93880	1989873
2-16	100165	2162180
2-17	106449	2331979
2-18	112727	2502245
2-19	119005	2672786
2-20	125284	2844073
2-21	131563	3015356
2-22	137842	3186339
2-23	144121	3357928
2-24	150393	3524086
2-25	156666	3695021
2-26	162927	3865591
2-27	169188	4037015
2-28	175449	4207912
2-29	181710	4379760
2-30	187970	4550426
2-31	194231	4722207
2-32	200492	4893652
2-33	206753	5064202
2-34	213014	5235486
2-35	219275	5408447
2-36	225536	5579966
2-37	231791	5751951
2-38	238046	5923731
2-39	244301	6093582
2-40	250556	6264541
2-41	256805	6436944
2-42	263054	6607646
2-43	269303	6778280
2-44	275552	6948965
2-45	281801	7121440
2-46	288050	7293459
2-47	294298	7462208
2-48	300547	7633968
2-49	306796	7805148
2-50	313045	7975077
2-51	319294	8146159
2-52	325543	8317561
2-53	331792	8487992
2-54	338041	8658896
2-55	344290	8829696
2-56	350539	9001435
2-57	356788	9173334
2-58	363037	9345441
2-59	369280	9516457
2-60	375523	9687435
2-61	381766	9858807
2-62	388009	10030772
2-63	394252	10203008
2-64	400495	10375126
2-65	406732	10546220
2-66	412969	10717888
2-67	419206	10888864
2-68	425443	11059960
2-69	431680	11231769
2-70	437923	11402046
2-71	444166	11572012
2-72	450409	11743085
2-73	456646	11913576
2-74	462883	12084077
2-75	469120	12255043
2-76	475357	12425830
2-77	481594	12596593
2-78	487831	12768488
2-79	494067	12942073
2-80	500304	13112883
2-81	506541	13283527
2-82	512778	13453691
2-83	519015	13625136
2-84	525252	13797357
2-85	531489	13967195
2-86	537726	14138833
2-87	543963	14310822
2-88	550200	14482298
2-89	556437	14653393
2-90	562674	14825110
2-91	568911	14996757
2-92	575142	15167665
2-93	581379	15338626
2-94	587604	15510230
2-95	593835	15681494
2-96	600066	15851597
2-97	606291	16024285
3-1	500	500
