1-9	151206	1184112
1-10	190094	1536019
1-11	211646	1733101
1-12	238185	1974559
1-13	261388	2195903
1-14	286322	2495687
1-15	302474	2718156
1-16	323112	2980406
1-17	348573	3286819
1-18	365298	3513669
1-19	379846	3720363
1-20	403789	4015865
1-21	425715	4290567
1-22	443113	4525212
1-23	455849	4715793
1-24	468627	4907414
1-25	477526	5062019
1-26	485544	5208728
1-27	493562	5356217
1-28	501565	5502199
1-29	514420	5693911
1-30	522927	5844358
1-31	530917	5991678
1-32	538906	6137378
1-33	546868	6283883
1-34	554829	6429171
1-35	562790	6574558
1-36	570752	6720841
1-37	578713	6865258
1-38	586674	7010731
1-39	594635	7156223
1-40	602583	7302531
1-41	610531	7448435
1-42	618479	7594099
1-43	626427	7740455
1-44	634375	7887196
1-45	642323	8033327
1-46	650271	8179282
1-47	658219	8325163
1-48	666152	8469995
1-49	674086	8617034
1-50	682019	8761702
1-51	689953	8907750
1-52	697886	9052742
1-53	710714	9242798
1-54	731094	9503554
1-55	746780	9721387
1-56	765189	9964441
1-57	774834	10126483
1-58	783106	10276729
1-59	791378	10425885
1-60	799615	10574260
1-61	807830	10722156
1-62	815990	10870500
1-63	824150	11018956
1-64	832309	11166369
1-65	840462	11314001
1-66	848578	11461822
1-67	856694	11610289
1-68	864796	11758477
1-69	872898	11905881
1-70	880999	12051706
1-71	889101	12199257
1-72	902291	12393534
1-73	912892	12564498
1-74	921036	12712487
1-75	929173	12860423
1-76	937310	13009108
1-77	945461	13157140
1-78	953612	13305774
1-79	961707	13453760
1-80	969788	13601327
1-81	977869	13748537
1-82	985950	13895964
1-83	994023	14042770
1-84	1002097	14190482
1-85	1010171	14337775
1-86	1018245	14484902
1-87	1026319	14632566
1-88	1034393	14780046
1-89	1042466	14926145
1-90	1050540	15072784
1-91	1058614	15220603
1-92	1066688	15367433
1-93	1074754	15513775
1-94	1082821	15661713
1-95	1090887	15807997
1-96	1098954	15955163
2-8	80607	609604
2-9	121614	979733
2-10	202612	1732879
2-11	218328	1880340
2-12	241581	2102440
2-13	268572	2433795
2-14	283947	2650031
2-15	304748	2917857
2-16	330928	3235239
2-17	347746	3467763
2-18	369280	3743732
2-19	395897	4068758
2-20	410900	4282995
2-21	425974	4498169
2-22	438696	4691258
2-23	451585	4885235
2-24	462017	5054516
2-25	474913	5248664
2-26	485318	5419474
2-27	493279	5565308
2-28	501234	5712369
2-29	509188	5857680
2-30	517143	6004588
2-31	525090	6149636
2-32	540423	6366245
2-33	549701	6526634
2-34	562744	6721172
2-35	576734	6926658
2-36	597662	7197651
2-37	613592	7420760
2-38	627023	7619272
2-39	635926	7776532
2-40	644352	7927141
2-41	652737	8079655
2-42	661093	8229529
2-43	669415	8381401
2-44	677723	8532358
2-45	686031	8682685
2-46	694338	8832400
2-47	702625	8982901
2-48	710890	9133142
2-49	719106	9283017
2-50	727321	9432162
2-51	735536	9580883
2-52	743751	9729672
2-53	751966	9878612
2-54	760182	10028744
2-55	768374	10178130
2-56	776567	10328978
2-57	784759	10477650
2-58	792965	10626077
2-59	801150	10774715
2-60	809335	10922681
2-61	817520	11071438
2-62	825663	11219887
2-63	833807	11369092
2-64	841950	11517135
2-65	850045	11666047
2-66	858139	11813142
2-67	866233	11960315
2-68	874321	12109342
2-69	882402	12257778
2-70	890483	12406679
2-71	898563	12553461
2-72	906643	12701619
2-73	914723	12849412
2-74	922797	12997612
2-75	930877	13144666
2-76	938957	13292832
2-77	947030	13440152
2-78	955104	13589037
2-79	963177	13736277
2-80	971250	13883309
2-81	979324	14030951
2-82	987398	14179124
2-83	995465	14327804
2-84	1003531	14474731
2-85	1011598	14623042
2-86	1019664	14769596
2-87	1027731	14917972
2-88	1035797	15065517
2-89	1043864	15213365
2-90	1051931	15362738
2-91	1059998	15510959
2-92	1068064	15658721
2-93	1076130	15806282
2-94	1091903	16027470
2-95	1100159	16176959
2-96	1108386	16325856
3-10	128133	910227
3-11	174646	1279160
3-12	224495	1676938
3-13	251433	1888239
3-14	281530	2127505
3-15	313015	2457669
3-16	341128	2759448
3-17	359848	2988055
3-18	376350	3196114
3-19	395327	3426736
3-20	409664	3618947
3-21	419276	3774127
3-22	428889	3929945
3-23	438502	4085909
3-24	448115	4242200
3-25	457728	4399315
3-26	467341	4556141
3-27	476954	4712594
3-28	486566	4867872
3-29	496178	5023220
3-30	505791	5179554
3-31	515403	5334829
3-32	525016	5490532
3-33	541803	5704003
3-34	561138	5936800
3-35	573292	6112613
