1-5	41772	290711
1-6	63123	484815
1-7	66006	506630
1-8	69233	534055
1-9	75074	612917
1-10	78774	646887
1-11	83354	696129
1-12	87112	727381
1-13	93533	810195
1-14	98216	856139
1-15	102477	892538
1-16	107669	946673
1-17	114762	1036459
1-18	119326	1073482
1-19	124522	1121645
1-20	129908	1171841
1-21	135509	1225210
1-22	140678	1267171
1-23	147208	1334810
1-24	153066	1387784
1-25	160540	1471241
1-26	166557	1523742
1-27	172861	1579916
1-28	179993	1653202
1-29	186862	1718414
1-30	193692	1780460
1-31	200518	1840332
1-32	208175	1915412
1-33	215482	1982230
1-34	223833	2068653
1-35	231336	2135450
1-36	241098	2247476
1-37	248533	2308840
1-38	256766	2384906
1-39	265987	2479217
1-40	274115	2549755
1-41	283361	2641752
1-42	291510	2709431
1-43	299746	2776833
1-44	308934	2862208
1-45	317832	2940901
1-46	327041	3025386
1-47	336621	3115560
1-48	346096	3203222
1-49	356981	3318220
1-50	366312	3398483
1-51	375922	3483481
1-52	385920	3573828
1-53	397048	3686362
1-54	407879	3790142
1-55	419440	3908260
1-56	430351	4010788
1-57	441893	4124377
1-58	453104	4229496
1-59	464379	4333434
1-60	475371	4430282
1-61	488101	4561945
1-62	499639	4666691
1-63	511142	4769884
1-64	522712	4872582
1-65	535241	4992782
1-66	754921	7050719
1-67	777303	7312796
1-68	796971	7546503
1-69	816640	7783046
1-70	836309	8018296
1-71	855978	8253161
1-72	875647	8487720
1-73	895316	8721621
1-74	914985	8954891
1-75	934654	9188988
1-76	954322	9421928
1-77	973991	9656863
1-78	993660	9892195
1-79	1013329	10128098
1-80	1032998	10361632
1-81	1052667	10596466
1-82	1072336	10833784
1-83	1092005	11067869
1-84	1111674	11302664
1-85	1131343	11538206
1-86	1151012	11773546
1-87	1170681	12009952
2-3	29586	182725
2-4	31366	193158
2-5	33057	203737
2-6	34805	214417
2-7	36662	226227
2-8	38648	239484
2-9	40707	252665
2-10	42861	266765
2-11	45115	281491
2-12	47473	296771
2-13	49913	312548
2-14	52470	329546
2-15	55112	346898
2-16	57854	364970
2-17	60722	384136
2-18	63671	403569
2-19	66722	423944
2-20	69871	444705
2-21	78160	506957
2-22	81837	532481
2-23	85597	558550
2-24	89431	585522
2-25	93305	612080
2-26	97288	639708
2-27	101382	668003
2-28	105584	697415
2-29	109887	727407
2-30	114310	758446
2-31	118837	790411
2-32	123476	823012
2-33	128224	856724
2-34	133076	891239
2-35	138038	926703
2-36	143094	962653
2-37	148291	999990
2-38	153562	1037660
2-39	158954	1076247
2-40	164473	1115982
2-41	170082	1156084
2-42	175782	1196328
2-43	181597	1237825
2-44	187510	1280354
2-45	193538	1323692
2-46	199720	1368846
2-47	205970	1413868
2-48	212351	1460687
2-49	218803	1507821
2-50	225378	1555997
2-51	232046	1604843
2-52	238824	1654178
2-53	245706	1704540
2-54	252700	1756204
2-55	259816	1809245
2-56	267034	1862276
2-57	274351	1915945
2-58	281784	1970973
2-59	289334	2026981
2-60	296990	2083917
2-61	304731	2141475
2-62	312579	2199534
2-63	320547	2258882
2-64	328614	2318718
2-65	336786	2379367
2-66	345091	2441655
2-67	353495	2504206
2-68	361989	2567649
2-69	370598	2631973
2-70	379321	2698694
2-71	388152	2766508
2-72	397079	2834622
2-73	406111	2904194
2-74	561347	4317922
2-75	582879	4564268
2-76	600247	4771895
2-77	617615	4978424
2-78	634983	5184689
2-79	652351	5391173
2-80	669718	5598596
2-81	687086	5804333
2-82	704454	6009781
2-83	732463	6249919
2-84	747516	6375518
2-85	762546	6499296
2-86	778014	6629853
2-87	793370	6756894
2-88	809048	6887836
2-89	824616	7015471
2-90	840530	7147593
2-91	856536	7280297
2-92	872702	7414956
2-93	889965	7569848
2-94	906851	7715420
2-95	925299	7891220
2-96	944590	8084819
2-97	962525	8246588
2-98	979544	8387383
2-99	996903	8533777
2-100	1014431	8680625
2-101	1031986	8826450
2-102	1049812	8975558
2-103	1067692	9123764
2-104	1086091	9280325
2-105	1104368	9433472
2-106	1159134	9875731
2-107	1199303	10271027
3-2	2021	4396
3-3	2718	6889
3-4	5495	18531
3-5	8777	35587
3-6	13014	60305
3-7	29507	192580
3-8	61669	454919
3-9	81620	629408
3-10	85230	657414
3-11	88842	683728
3-12	93221	724355
3-13	97099	752071
3-14	101114	781125
3-15	105699	820678
3-16	111040	873486
3-17	128644	1020702
3-18	133744	1063735
3-19	138860	1105593
3-20	144061	1147202
3-21	150110	1203840
3-22	156107	1257816
3-23	161699	1301718
3-24	242894	1992963
3-25	254504	2093704
3-26	263991	2194714
3-27	273134	2285898
3-28	290343	2433972
3-29	298675	2502322
3-30	308127	2591441
3-31	317080	2667141
3-32	326010	2739717
3-33	335117	2813926
3-34	344413	2889818
3-35	353912	2968037
3-36	364772	3057784
3-37	380243	3246049
3-38	395743	3432647
3-39	410703	3618498
3-40	425663	3802730
3-41	440623	3986372
3-42	455583	4170827
3-43	485330	4455521
3-44	500655	4641409
3-45	515980	4829255
3-46	531305	5016526
3-47	546630	5204130
3-48	561955	5392731
3-49	577280	5579130
3-50	592605	5767840
3-51	607930	5955397
3-52	623255	6141430
3-53	638580	6327159
3-54	653905	6514009
3-55	669230	6701466
3-56	684555	6888015
3-57	699880	7074807
3-58	715205	7261411
3-59	730530	7448081
3-60	745855	7634539
3-61	761180	7822167
3-62	776505	8009147
3-63	791830	8195423
3-64	807155	8382165
3-65	822480	8569080
3-66	837805	8755147
3-67	853130	8942021
3-68	868455	9129322
3-69	883780	9315066
3-70	899105	9501172
3-71	914430	9688679
3-72	929755	9876215
3-73	945080	10061705
3-74	960405	10248426
3-75	975730	10435749
3-76	991055	10623406
3-77	1006380	10811076
3-78	1021704	11000371
3-79	1037029	11184975
3-80	1052354	11371361
3-81	1067679	11557677
3-82	1083004	11744754
3-83	1098329	11929387
3-84	1113654	12114133
3-85	1128978	12302486
3-86	1144303	12489349
3-87	1159628	12674269
3-88	1174953	12858773
3-89	1190278	13045564
3-90	1205603	13230906
3-91	1220927	13419435
3-92	1236251	13607010
4-4	2869	7538
4-5	17083	88340
4-6	29703	183876
4-7	34049	215010
4-8	36030	227404
4-9	38086	240186
4-10	40247	254058
4-11	42496	268349
4-12	44833	283394
4-13	47273	299289
4-14	49818	315964
4-15	52465	333334
4-16	55210	351528
4-17	58071	370536
4-18	61016	389985
4-19	64069	410626
4-20	67232	431927
4-21	70505	454182
4-22	73866	476987
4-23	77322	500240
4-24	80904	525466
4-25	84572	551029
4-26	88335	577340
4-27	92201	604258
4-28	96165	631757
4-29	100244	660524
4-30	104430	690318
4-31	108711	720348
4-32	113077	750974
4-33	117551	782649
4-34	122119	815075
4-35	126793	848257
4-36	131564	882123
4-37	136447	917240
4-38	141430	952735
4-39	146511	989196
4-40	151691	1026515
4-41	156973	1064562
4-42	162353	1103134
4-43	167848	1143080
4-44	173442	1183831
4-45	179130	1225077
4-46	184946	1267807
4-47	190848	1311275
4-48	196850	1355417
4-49	202942	1400292
4-50	209150	1445957
4-51	215467	1493644
4-52	221888	1541647
4-53	228402	1590584
4-54	235000	1640481
4-55	241702	1690798
4-56	248504	1742016
4-57	255409	1794439
4-58	262421	1847685
4-59	269539	1902095
4-60	276746	1956795
4-61	284080	2012528
4-62	291499	2069267
4-63	299012	2126314
4-64	306631	2184214
4-65	314378	2243911
4-66	322202	2303883
4-67	444490	3428358
4-68	465653	3670089
4-69	481535	3861899
